* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS with no timing reference
* Dated: Apr 30, 2026 7:38:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 80.2 dB
* Note: ; 2xJBL_EON715, 2xPRX800,, basy 3h, vysky0
* Measurement: L+R industra_mejdan Apr 30
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8487.328125 83.581 -489.1376
8548.831055 83.315 -485.6617
8610.779297 82.948 -481.3174
8673.176758 82.568 -476.4044
8736.026367 82.227 -472.2243
8799.331055 81.895 -470.0368
8863.094727 81.494 -470.2407
8927.320312 80.976 -472.6755
8992.010742 80.368 -477.5768
9057.170898 79.768 -487.2180
9122.802734 79.312 -510.2458
9188.910156 79.089 -557.9780
9255.497070 79.075 -592.9850
9322.566406 79.161 -605.8100
9390.121094 79.254 -608.7790
9458.166016 79.344 -605.1249
9526.704102 79.473 -596.6932
9595.738281 79.670 -586.6026
9665.273438 79.919 -576.8324
9735.311523 80.211 -566.7646
9805.857422 80.584 -555.4599
9876.915039 81.087 -543.6570
9948.487305 81.715 -533.0917
10020.578125 82.406 -524.6887
10093.191406 83.086 -518.3079
10166.331055 83.699 -513.5120
10240.000000 84.200 -510.0042
10314.203125 84.544 -507.5929
10388.944336 84.685 -505.9687
10464.226562 84.604 -504.6482
10540.054688 84.317 -503.1919
10616.432617 83.870 -501.5359
10693.363281 83.303 -500.1441
10770.852539 82.631 -499.7060
10848.902344 81.860 -500.7884
10927.517578 81.041 -504.1050
11006.703125 80.292 -511.0588
11086.461914 79.773 -523.7063
11166.798828 79.601 -542.5005
11247.718750 79.772 -562.4631
11329.223633 80.176 -577.2997
11411.320312 80.687 -585.9403
11494.011719 81.220 -589.8842
11577.301758 81.735 -590.4773
11661.195312 82.217 -588.6398
11745.697266 82.656 -585.1262
11830.811523 83.035 -580.4626
11916.542969 83.342 -574.8221
12002.894531 83.581 -568.4138
12089.873047 83.748 -561.8151
12177.480469 83.819 -555.4761
12265.723633 83.786 -549.3846
12354.606445 83.666 -543.6339
12444.132812 83.463 -538.6038
12534.308594 83.146 -534.4690
12625.136719 82.679 -531.0278
12716.624023 82.037 -527.9296
12808.773438 81.232 -525.0051
12901.591797 80.294 -522.5205
12995.082031 79.258 -521.1382
13089.250000 78.152 -521.7601
13184.099609 77.016 -525.6307
13279.636719 75.945 -534.9229
13375.867188 75.100 -552.0059
13472.793945 74.638 -572.9156
13570.422852 74.598 -588.0725
13668.759766 74.873 -595.6166
13767.809570 75.299 -598.2887
13867.577148 75.731 -598.1661
13968.067383 76.082 -596.3196
14069.285156 76.306 -593.2829
14171.237305 76.382 -589.3557
14273.927734 76.296 -584.6560
14377.362305 76.048 -579.1212
14481.546875 75.663 -572.9189
14586.486328 75.165 -566.7796
14692.185547 74.547 -561.4963
14798.651367 73.790 -557.4723
14905.888672 72.881 -554.9814
15013.902344 71.823 -554.4663
15122.700195 70.643 -556.7552
15232.285156 69.427 -563.5685
15342.664062 68.339 -577.5298
15453.843750 67.577 -597.5717
15565.829102 67.263 -613.9913
15678.625000 67.371 -621.1992
15792.239258 67.773 -621.7556
15906.675781 68.313 -619.0377
16021.942383 68.855 -615.2129
16138.043945 69.291 -611.4082
16254.986328 69.546 -608.0338
16372.777344 69.571 -605.1279
16491.421875 69.337 -602.5698
16610.923828 68.836 -600.1620
16731.294922 68.072 -597.7327
16852.535156 67.060 -595.1461
16974.656250 65.832 -592.3729
17097.662109 64.460 -590.0179
17221.558594 63.069 -590.1109
17346.353516 61.858 -596.8376
17472.052734 61.055 -614.0656
17598.662109 60.768 -634.7816
17726.189453 60.871 -648.2768
17854.640625 61.106 -655.0271
17984.021484 61.260 -657.8776
18114.341797 61.234 -658.2612
18245.605469 61.012 -656.9514
18377.820312 60.615 -654.7402
18510.994141 60.057 -652.5582
18645.132812 59.320 -651.1777
18780.242188 58.379 -651.0576
18916.332031 57.213 -652.4841
19053.408203 55.824 -655.8614
19191.476562 54.240 -662.4450
19330.546875 52.517 -676.5500
19470.623047 50.719 -709.5929
19611.714844 48.913 -753.5717
19753.830078 47.195 -773.2016
19896.974609 45.756 -778.7109

