* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:44:05 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 10.4477 ms (3.584 m, 11 ft 9.1 in)  relative to Loopback from SPEAKER L to MICROPHONE 2 with no timing offset
* Measurement: L+R sedacka_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8127.493164 107.960 -110.7559
8186.388672 108.094 27.3145
8245.710938 108.271 164.8555
8305.461914 108.510 -57.8301
8365.647461 108.791 79.5938
8426.267578 109.100 -142.4102
8487.328125 109.451 -4.9453
8548.831055 109.853 129.0801
8610.779297 110.282 -101.9277
8673.176758 110.676 22.0410
8736.026367 110.948 141.5039
8799.331055 111.032 -102.5020
8863.094727 110.929 11.2812
8927.320312 110.700 123.8691
8992.010742 110.410 -123.7891
9057.170898 110.113 -10.4805
9122.802734 109.866 104.9199
9188.910156 109.743 -137.7285
9255.497070 109.811 -20.6211
9322.566406 110.081 93.0566
9390.121094 110.490 -158.5742
9458.166016 110.935 -55.2988
9526.704102 111.346 44.0879
9595.738281 111.701 140.5938
9665.273438 111.979 -125.2734
9735.311523 112.162 -33.2227
9805.857422 112.250 56.8027
9876.915039 112.238 144.7598
9948.487305 112.120 -128.8809
10020.578125 111.923 -42.9355
10093.191406 111.734 44.5371
10166.331055 111.674 135.8223
10240.000000 111.837 -129.8066
10314.203125 112.218 -39.2285
10388.944336 112.716 42.7266
10464.226562 113.200 117.2070
10540.054688 113.558 -173.4492
10616.432617 113.729 -107.4473
10693.363281 113.696 -43.5098
10770.852539 113.477 19.3594
10848.902344 113.116 82.0723
10927.517578 112.701 145.2070
11006.703125 112.348 -151.7070
11086.461914 112.130 -90.2656
11166.798828 112.034 -32.2266
11247.718750 111.982 21.7617
11329.223633 111.905 72.1055
11411.320312 111.766 119.5215
11494.011719 111.571 164.7598
11577.301758 111.365 -151.4746
11661.195312 111.219 -108.5645
11745.697266 111.184 -66.2285
11830.811523 111.258 -24.7207
11916.542969 111.396 15.0879
12002.894531 111.543 52.0449
12089.873047 111.651 85.0762
12177.480469 111.679 113.6738
12265.723633 111.582 138.0508
12354.606445 111.322 159.0645
12444.132812 110.911 178.1367
12534.308594 110.419 -162.8633
12625.136719 109.960 -141.6016
12716.624023 109.657 -117.3320
12808.773438 109.566 -94.8457
12901.591797 109.613 -80.0957
12995.082031 109.653 -73.2617
13089.250000 109.577 -71.8574
13184.099609 109.348 -73.8750
13279.636719 108.980 -78.0879
13375.867188 108.516 -83.7949
13472.793945 108.004 -90.4941
13570.422852 107.509 -97.7227
13668.759766 107.123 -105.4492
13767.809570 106.946 -114.6504
13867.577148 107.017 -127.2891
13968.067383 107.251 -145.0215
14069.285156 107.481 -168.1211
14171.237305 107.561 164.3906
14273.927734 107.437 134.0234
14377.362305 107.137 102.2598
14481.546875 106.756 69.9727
14586.486328 106.402 36.6445
14692.185547 106.134 0.3906
14798.651367 105.930 -40.4160
14905.888672 105.726 -85.8574
15013.902344 105.465 -135.0234
15122.700195 105.135 173.2480
15232.285156 104.764 119.9805
15342.664062 104.416 65.8125
15453.843750 104.178 10.2715
15565.829102 104.109 -48.4609
15678.625000 104.174 -112.2363
15792.239258 104.250 178.5547
15906.675781 104.201 104.7930
16021.942383 103.947 27.8594
16138.043945 103.496 -50.9023
16254.986328 102.952 -130.7109
16372.777344 102.464 147.9141
16491.421875 102.131 63.3086
16610.923828 101.942 -25.9238
16731.294922 101.818 -119.9688
16852.535156 101.679 141.6855
16974.656250 101.475 39.6211
17097.662109 101.180 -65.6191
17221.558594 100.803 -173.5352
17346.353516 100.397 76.0840
17472.052734 100.026 -37.1797
17598.662109 99.706 -154.0742
17726.189453 99.401 85.1094
17854.640625 99.079 -39.3027
17984.021484 98.750 -166.9141
18114.341797 98.442 62.0625
18245.605469 98.147 -73.1270
18377.820312 97.806 146.9375
18510.994141 97.357 2.3301
18645.132812 96.774 -146.4258
18780.242188 96.081 61.1738
18916.332031 95.341 -94.6680
19053.408203 94.634 105.8145
19191.476562 94.011 -58.1699
19330.546875 93.455 139.7715
19470.623047 92.887 -28.2637
19611.714844 92.226 153.6914
19753.830078 91.467 -27.6426
19896.974609 90.736 148.9648
