* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:36:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 6.4464 ms (2.211 m, 7 ft 3.1 in)  relative to Loopback from SPEAKER R to MICROPHONE 2 with no timing offset
* Measurement: R uTV_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7136.963867 106.394 155.7109
7188.681152 106.790 59.6543
7240.773438 107.255 -40.7598
7293.243164 107.676 -156.8906
7346.092773 107.951 77.8848
7399.325684 108.034 -50.8164
7452.944336 107.932 179.8105
7506.951172 107.675 50.9062
7561.350098 107.324 -77.8535
7616.142578 106.951 152.5684
7671.332031 106.622 21.7637
7726.921875 106.379 -110.0898
7782.914551 106.254 117.0488
7839.312500 106.244 -17.2930
7896.119629 106.284 -153.5469
7953.337891 106.274 68.5449
8010.971191 106.148 -69.8184
8069.021973 105.919 153.8125
8127.493164 105.681 23.9453
8186.388672 105.565 -94.0078
8245.710938 105.677 152.1523
8305.461914 106.036 26.5039
8365.647461 106.570 -109.6543
8426.267578 107.171 108.0859
8487.328125 107.742 -38.0840
8548.831055 108.197 173.0527
8610.779297 108.478 22.4453
8673.176758 108.562 -129.0547
8736.026367 108.475 79.2188
8799.331055 108.276 -72.5371
8863.094727 108.014 135.4121
8927.320312 107.714 -17.2852
8992.010742 107.380 -170.4355
9057.170898 107.034 36.7422
9122.802734 106.722 -114.7988
9188.910156 106.490 95.5195
9255.497070 106.364 -52.3242
9322.566406 106.359 160.5176
9390.121094 106.477 11.7012
9458.166016 106.711 -140.6562
9526.704102 107.039 62.7695
9595.738281 107.423 -97.8203
9665.273438 107.807 98.1895
9735.311523 108.134 -68.5430
9805.857422 108.350 122.5254
9876.915039 108.418 -48.1074
9948.487305 108.329 140.0879
10020.578125 108.106 -32.2695
10093.191406 107.810 155.4648
10166.331055 107.522 -15.9941
10240.000000 107.323 174.2734
10314.203125 107.278 7.1230
10388.944336 107.417 -158.0938
10464.226562 107.709 35.2793
10540.054688 108.076 -136.1699
10616.432617 108.441 54.2480
10693.363281 108.752 -120.1836
10770.852539 108.972 56.7734
10848.902344 109.073 -128.5254
10927.517578 109.047 44.8008
11006.703125 108.909 -142.4414
11086.461914 108.677 30.1309
11166.798828 108.370 -157.5312
11247.718750 108.002 14.7051
11329.223633 107.588 -172.7812
11411.320312 107.142 0.3945
11494.011719 106.699 174.2734
11577.301758 106.338 -11.8672
11661.195312 106.150 159.8945
11745.697266 106.175 -32.6992
11830.811523 106.369 129.7871
11916.542969 106.651 -71.9219
12002.894531 106.941 83.0391
12089.873047 107.164 -124.6816
12177.480469 107.239 25.4961
12265.723633 107.110 174.2852
12354.606445 106.774 -37.4219
12444.132812 106.291 111.6074
12534.308594 105.779 -96.8027
12625.136719 105.396 59.0293
12716.624023 105.283 -142.5078
12808.773438 105.474 12.4590
12901.591797 105.869 160.1699
12995.082031 106.309 -58.6621
13089.250000 106.662 77.7656
13184.099609 106.841 -149.1074
13279.636719 106.800 -18.2637
13375.867188 106.529 111.0664
13472.793945 106.053 -120.4238
13570.422852 105.425 8.0801
13668.759766 104.740 137.5000
13767.809570 104.123 -91.5000
13867.577148 103.714 40.5234
13968.067383 103.587 171.1426
14069.285156 103.695 -62.3223
14171.237305 103.898 59.2793
14273.927734 104.049 176.5547
14377.362305 104.039 -69.5176
14481.546875 103.814 42.0273
14586.486328 103.370 152.1445
14692.185547 102.755 -98.0625
14798.651367 102.050 12.8438
14905.888672 101.361 126.5156
15013.902344 100.809 -116.8516
15122.700195 100.468 -1.2559
15232.285156 100.304 108.4258
15342.664062 100.212 -148.4688
15453.843750 100.082 -50.3027
15565.829102 99.841 44.5547
15678.625000 99.468 137.5547
15792.239258 99.004 -129.7461
15906.675781 98.540 -35.6016
16021.942383 98.185 61.2832
16138.043945 97.996 159.5137
16254.986328 97.927 -105.7676
16372.777344 97.856 -17.7461
16491.421875 97.682 64.4609
16610.923828 97.362 142.9258
16731.294922 96.903 -140.5332
16852.535156 96.350 -64.3203
16974.656250 95.783 12.7969
17097.662109 95.292 90.5781
17221.558594 94.936 166.6133
17346.353516 94.709 -121.6797
17472.052734 94.533 -54.9785
17598.662109 94.292 7.4590
17726.189453 93.895 67.0137
17854.640625 93.331 125.3105
17984.021484 92.665 -176.0820
18114.341797 91.992 -116.3125
18245.605469 91.389 -56.6895
18377.820312 90.876 -0.4258
18510.994141 90.418 50.4922
18645.132812 89.946 96.3281
18780.242188 89.391 138.1621
18916.332031 88.725 177.0000
19053.408203 87.956 -146.3457
19191.476562 87.113 -111.3418
19330.546875 86.233 -78.0293
19470.623047 85.371 -47.2168
19611.714844 84.587 -19.8223
19753.830078 83.936 4.2246
19896.974609 83.468 26.2227
