* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:43:07 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 5.0806 ms (1.743 m, 5 ft 8.6 in)  relative to Loopback from SPEAKER L to MICROPHONE 2 with no timing offset
* Measurement: L+R uTV_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8245.710938 110.675 -98.6289
8305.461914 110.913 152.6895
8365.647461 111.162 41.8418
8426.267578 111.393 -70.5469
8487.328125 111.589 175.9492
8548.831055 111.728 61.7012
8610.779297 111.802 -52.8594
8673.176758 111.847 -167.2305
8736.026367 111.946 78.7734
8799.331055 112.182 -35.3164
8863.094727 112.578 -150.4570
8927.320312 113.081 92.4277
8992.010742 113.593 -27.0566
9057.170898 114.019 -148.6152
9122.802734 114.302 88.4668
9188.910156 114.429 -34.8555
9255.497070 114.466 -157.6895
9322.566406 114.533 80.1348
9390.121094 114.707 -42.3789
9458.166016 114.953 -166.7227
9526.704102 115.151 66.3242
9595.738281 115.197 -62.7910
9665.273438 115.063 167.0098
9735.311523 114.801 36.7773
9805.857422 114.514 -92.7793
9876.915039 114.327 138.5430
9948.487305 114.339 10.4336
10020.578125 114.572 -118.0137
10093.191406 114.954 111.7969
10166.331055 115.349 -21.1113
10240.000000 115.642 -156.5586
10314.203125 115.802 66.4785
10388.944336 115.890 -71.1035
10464.226562 115.990 150.7559
10540.054688 116.136 11.3457
10616.432617 116.277 -130.0215
10693.363281 116.329 86.7285
10770.852539 116.243 -57.7090
10848.902344 116.041 157.4629
10927.517578 115.814 12.6699
11006.703125 115.662 -132.1094
11086.461914 115.658 82.6836
11166.798828 115.809 -63.7598
11247.718750 116.047 147.6211
11329.223633 116.263 -3.5703
11411.320312 116.365 -156.9785
11494.011719 116.315 48.0957
11577.301758 116.137 -107.6855
11661.195312 115.891 95.9746
11745.697266 115.638 -61.0371
11830.811523 115.401 140.9336
11916.542969 115.154 -18.3301
12002.894531 114.849 -178.6660
12089.873047 114.464 20.4062
12177.480469 114.038 -140.6523
12265.723633 113.655 58.0488
12354.606445 113.369 -104.2266
12444.132812 113.162 91.7949
12534.308594 112.965 -73.9883
12625.136719 112.720 119.0293
12716.624023 112.415 -48.2441
12808.773438 112.098 144.7012
12901.591797 111.814 -22.7227
12995.082031 111.555 168.4141
13089.250000 111.288 -2.0898
13184.099609 111.034 -173.6465
13279.636719 110.869 13.9668
13375.867188 110.852 -160.0547
13472.793945 110.971 30.5137
13570.422852 111.156 -142.4414
13668.759766 111.323 36.7559
13767.809570 111.430 -145.5801
13867.577148 111.494 30.9961
13968.067383 111.556 -153.8418
14069.285156 111.608 19.2383
14171.237305 111.594 -169.9082
14273.927734 111.472 -0.8594
14377.362305 111.248 166.9180
14481.546875 110.962 -26.2871
14586.486328 110.659 139.4609
14692.185547 110.355 -55.9434
14798.651367 110.041 107.5410
14905.888672 109.708 -89.8066
15013.902344 109.381 72.1914
15122.700195 109.105 -126.8789
15232.285156 108.878 32.2285
15342.664062 108.661 -170.8223
15453.843750 108.418 -15.8652
15565.829102 108.137 137.4297
15678.625000 107.822 -70.6777
15792.239258 107.484 80.0605
15906.675781 107.135 -130.1016
16021.942383 106.808 19.0430
16138.043945 106.550 167.3574
16254.986328 106.385 -45.8320
16372.777344 106.278 98.6973
16491.421875 106.152 -119.2871
16610.923828 105.952 20.5840
16731.294922 105.678 158.8047
16852.535156 105.358 -64.3652
16974.656250 105.018 71.1406
17097.662109 104.657 -154.6621
17221.558594 104.270 -21.6250
17346.353516 103.874 110.2949
17472.052734 103.502 -119.3203
17598.662109 103.162 8.8867
17726.189453 102.824 134.6484
17854.640625 102.454 -101.9023
17984.021484 102.030 19.5273
18114.341797 101.556 139.2324
18245.605469 101.057 -102.6074
18377.820312 100.567 14.0645
18510.994141 100.122 129.0000
18645.132812 99.719 -118.4336
18780.242188 99.297 -8.7207
18916.332031 98.785 98.1738
19053.408203 98.151 -157.4043
19191.476562 97.410 -55.1914
19330.546875 96.595 44.8672
19470.623047 95.735 142.8223
19611.714844 94.877 -121.1113
19753.830078 94.110 -26.5996
19896.974609 93.535 67.0078
