* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:35:22 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 11.6238 ms (3.987 m, 13 ft 1 in)  relative to Loopback from SPEAKER R to MICROPHONE 2 with no timing offset
* Measurement: R sedacka_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2152.694824 103.470 163.8096
2168.294189 103.131 91.5010
2184.006592 102.735 19.1084
2199.832764 102.295 -52.7295
2215.773682 101.862 -122.6172
2231.830078 101.568 171.3027
2248.002686 101.569 109.5703
2264.292725 101.906 48.2578
2280.700684 102.448 -18.4717
2297.227539 102.993 -92.0527
2313.874268 103.378 -170.9580
2330.641602 103.526 106.5879
2347.530273 103.429 21.7900
2364.541504 103.117 -64.6816
2381.676025 102.641 -152.6367
2398.934570 102.058 117.7754
2416.318359 101.430 25.9326
2433.827881 100.812 -69.7305
2451.464355 100.230 -171.6484
2469.228760 99.685 80.2695
2487.121826 99.185 -27.2754
2505.144531 98.759 -128.5908
2523.297852 98.429 135.8018
2541.582764 98.185 44.4277
2560.000000 98.015 -42.4600
2578.550781 97.965 -122.8535
2597.236084 98.127 165.9053
2616.056641 98.539 102.4775
2635.013672 99.127 36.1270
2654.108154 99.753 -40.3037
2673.340820 100.284 -125.0107
2692.713135 100.626 145.2324
2712.225586 100.753 52.9082
2731.879395 100.702 -40.2871
2751.675781 100.547 -133.1973
2771.615479 100.359 135.6064
2791.699707 100.213 49.0605
2811.929688 100.174 -26.3320
2832.305908 100.266 -87.2930
2852.830078 100.469 -156.3555
2873.502930 100.733 118.9883
2894.325439 100.998 27.2090
2915.298828 101.222 -67.0605
2936.424316 101.408 -161.8613
2957.702881 101.580 103.5098
2979.135742 101.749 9.3164
3000.723633 101.900 -83.9668
3022.468262 102.041 -175.9648
3044.370117 102.235 92.4629
3066.430908 102.531 -0.5801
3088.651611 102.910 -96.2598
3111.033203 103.295 165.4512
3133.577148 103.606 65.1094
3156.284180 103.782 -36.6504
3179.156006 103.788 -139.1992
3202.193359 103.627 118.0664
3225.397949 103.357 15.4922
3248.770508 103.066 -87.0039
3272.312500 102.836 170.2012
3296.024902 102.702 66.6875
3319.909180 102.644 -37.8281
3343.966797 102.596 -143.3574
3368.198486 102.479 110.3477
3392.605713 102.233 3.7461
3417.189941 101.854 -102.6250
3441.952393 101.399 151.6426
3466.894287 100.945 46.7266
3492.016846 100.560 -57.2051
3517.321289 100.309 -160.2383
3542.809326 100.249 96.8359
3568.481934 100.403 -7.1191
3594.340576 100.739 -112.8262
3620.386719 101.177 139.4102
3646.621582 101.612 29.2539
3673.046387 101.935 -83.3848
3699.662842 102.094 162.0547
3726.472168 102.119 46.1777
3753.475586 102.103 -70.8086
3780.675049 102.147 171.0078
3808.071289 102.308 51.3809
3835.666016 102.565 -70.0098
3863.460938 102.833 166.6367
3891.457275 103.012 41.3730
3919.656250 103.020 -85.3340
3948.059814 102.819 147.4219
3976.668945 102.417 21.2031
4005.485596 101.883 -101.6426
4034.510986 101.331 141.4141
4063.746582 100.894 29.5723
4093.194336 100.653 -84.0352
4122.855469 100.587 156.1797
4152.730957 100.606 32.5508
4182.823730 100.617 -89.7559
4213.133789 100.556 157.8047
4243.664062 100.408 57.3594
4274.415527 100.208 -54.4004
4305.389648 100.031 179.8789
4336.588379 99.959 48.9766
4368.013184 100.043 -82.1934
4399.665527 100.289 148.8359
4431.547363 100.668 20.9453
4463.660156 101.119 -110.3223
4496.005371 101.550 112.9199
4528.585449 101.878 -27.8301
4561.401367 102.084 -170.3047
4594.455078 102.221 47.1348
4627.748535 102.378 -95.0254
4661.283203 102.598 122.3477
4695.060547 102.835 -22.1426
4729.083008 102.988 -168.7754
4763.352051 102.981 43.5898
4797.869141 102.803 -103.4004
4832.636719 102.522 111.1855
4867.655762 102.253 -33.8398
4902.928711 102.075 179.0312
4938.457520 101.977 28.6465
4974.243652 101.896 -124.3379
5010.289062 101.797 81.2539
5046.595703 101.690 -73.6426
5083.165527 101.604 131.5781
5120.000000 101.565 -22.9180
5157.101562 101.585 -177.6680
5194.472168 101.655 26.4746
5232.113281 101.766 -130.9648
5270.027344 101.927 69.8262
5308.216309 102.134 -91.5039
5346.681641 102.333 104.6855
5385.426270 102.447 -61.4062
5424.451172 102.438 131.1973
5463.758789 102.346 -36.2500
5503.351562 102.224 157.3105
5543.230957 102.085 -7.4551
5583.399414 101.910 -171.4102
5623.859375 101.699 22.8320
5664.611816 101.485 -146.5293
5705.660156 101.317 40.4531
5747.005859 101.240 -135.3340
5788.650879 101.277 54.6133
5830.597656 101.416 -123.3105
5872.848633 101.618 54.4863
5915.405762 101.829 -115.4160
5958.271484 101.991 72.2070
6001.447266 102.051 -106.9062
6044.936523 102.003 68.0039
6088.740234 101.895 -112.7793
6132.861816 101.810 75.2246
6177.303223 101.824 -91.3672
6222.066406 101.938 95.6992
6267.154297 102.083 -87.5469
6312.568359 102.198 86.1660
6358.312012 102.296 -102.7012
6404.386719 102.437 66.4316
6450.795898 102.670 -125.8906
6497.541016 102.999 39.7188
6544.625000 103.377 -157.5703
6592.049805 103.735 2.7070
6639.818359 104.056 161.8184
6687.933594 104.366 -40.0215
6736.396973 104.674 115.9062
6785.211426 104.940 -91.3887
6834.379883 105.141 58.3672
6883.904785 105.293 -154.0449
6933.788574 105.442 -8.2129
6984.033691 105.611 135.7754
7034.642578 105.762 -82.2754
